test,predict
4.449555556,3.5454485
4.023333333,3.5319726
3.948444444,3.4162693
3.3478888890000005,3.2350101
3.348,3.2253585
3.424,3.2313473
3.420888889,3.2227256
3.226666667,3.1379108
3.051333333,3.1713655
3.029444444,3.1953022
3.196555556,3.1561518
3.096888889,3.0354865
3.162777778,2.9576766
3.1025555559999995,2.929975
3.053555556,2.9466677
3.005888889,3.0606377
3.043444444,3.3071349
3.149888889,3.2085068
3.121888889,3.1294863
3.016777778,3.0499985
3.085555556,3.1503086
3.0960000000000005,3.0944736
2.971333333,2.880448
