test,predict
3.6432222219999995,3.6127307
3.383777778,3.6330557
3.339777778,3.6074252
4.044,3.655655
3.680888889,3.6006894
3.424777778,3.388347
3.466111111,3.377588
3.470333333,3.1214588
3.522222222,3.0916584
3.398666667,3.1223347
3.265777778,3.2537453
3.177222222,3.2550983
3.268555556,3.218487
3.263222222,3.2292082
3.061888889,3.0646024
3.212666667,3.2042687
3.219111111,3.2267756
3.1401111110000004,3.253059
3.081222222,3.2311504
3.1951111110000006,3.0134475
3.164777778,2.8934758
3.287888889,2.859899
3.361111111,2.8456213
