test,predict
3.621444444,3.867459
3.893555556,3.9239216
3.872444444,3.8527415
3.478777778,3.828631
3.532222222,3.6720402
3.648,3.241394
3.481777778,3.222034
3.506666667,3.2218726
3.179333333,3.1738665
3.313111111,3.1006837
3.300666667,3.1199179
3.373333333,3.1160622
3.3034444440000006,3.1499038
2.935666667,3.0448978
3.136444444,3.0049465
3.193333333,2.9388664
3.019444444,2.9320383
2.970666667,2.9128623
2.930666667,3.045535
3.073555556,3.0866675
3.0666666670000002,3.278664
3.059333333,3.1208544
2.94,3.0696795
