test,predict
3.594333333,3.6648192
3.756555556,3.5226116
3.578666667,3.36383
3.8262222219999997,3.3601453
3.568,3.505692
3.4548888889999994,3.5180194
3.328888889,3.3735845
3.435555556,3.4802341
3.204111111,3.357025
3.068444444,3.396005
3.132333333,3.3113053
3.177444444,3.2613325
3.168111111,3.2180657
3.5284444439999993,3.2068157
3.7358888889999995,3.202988
3.756444444,3.4124837
3.478,3.184312
3.491555556,3.2055023
2.904555556,3.1449976
2.812444444,3.0615683
2.623222222,2.9621303
2.786333333,3.020864
2.687777778,2.9969785
