test,predict
3.594333333,3.542565
3.756555556,3.4718654
3.578666667,3.424662
3.8262222219999997,3.5029652
3.568,3.574682
3.4548888889999994,3.5800278
3.328888889,3.3877285
3.435555556,3.5194483
3.204111111,3.3515897
3.068444444,3.4253776
3.132333333,3.3786929
3.177444444,3.3144035
3.168111111,3.1624434
3.5284444439999993,3.0844102
3.7358888889999995,3.1420221
3.756444444,3.4940267
3.478,3.3744233
3.491555556,3.2232687
2.904555556,3.1293533
2.812444444,3.0710635
2.623222222,2.9950519
2.786333333,3.0415487
2.687777778,2.9687428
