test,predict
3.621444444,3.786421
3.893555556,3.949221
3.872444444,3.8669393
3.478777778,3.8265765
3.532222222,3.695011
3.648,3.341861
3.481777778,3.2030928
3.506666667,3.205009
3.179333333,3.1791875
3.313111111,3.1544354
3.300666667,3.1917145
3.373333333,3.1285415
3.3034444440000006,3.1485207
2.935666667,3.0965493
3.136444444,3.040431
3.193333333,2.9631133
3.019444444,3.021781
2.970666667,3.0235786
2.930666667,3.1073227
3.073555556,3.1347868
3.0666666670000002,3.2592065
3.059333333,3.0394626
2.94,3.1002927
