test,predict
3.734555556,3.7647667
3.671111111,3.7856362
3.699111111,3.6777625
3.3363333330000002,3.6172237
3.146777778,3.5368319
3.118444444,3.1517966
3.182444444,3.080757
3.117555556,2.9931102
3.013111111,3.1092732
2.955,3.1420128
3.040888889,3.0480297
2.963111111,3.046318
3.143555556,3.0116491
3.1022222219999995,3.0126736
3.076444444,3.159508
3.000555556,3.2595568
2.923888889,3.0547345
3.022666667,3.0874603
3.02,3.012724
3.118222222,3.020498
3.019666667,2.904658
3.158,2.9527338
3.036444444,2.886635
