test,predict
4.449555556,3.362988
4.023333333,3.3004024
3.948444444,3.1402073
3.3478888890000005,3.0240252
3.348,3.1340194
3.424,3.3089023
3.420888889,3.2543633
3.226666667,3.1405568
3.051333333,3.1496992
3.029444444,3.0475192
3.196555556,3.0219977
3.096888889,2.9688196
3.162777778,2.9582686
3.1025555559999995,3.0066488
3.053555556,3.0116444
3.005888889,2.9820142
3.043444444,3.018434
3.149888889,3.0310874
3.121888889,2.931446
3.016777778,3.018519
3.085555556,3.218718
3.0960000000000005,3.1239328
2.971333333,2.9332497
